StockCode,description,list_price,category,subcategory,unit_cost
20794,BLUE  TILE HOOK,3.4424489795918363,General,Retail,2.4097142857142853
20795,LARGE BLUE PROVENCAL CERAMIC BALL,2.956896551724138,General,Retail,2.0698275862068964
20796,SMALL BLUE PROVENCAL CERAMIC BALL,2.3495454545454546,General,Retail,1.6446818181818181
20798,CLEAR MILKSHAKE GLASS,3.106117647058823,General,Retail,2.174282352941176
20799,PINK MILKSHAKE GLASS,3.1257692307692304,General,Retail,2.188038461538461
20800,LARGE GLASS SUNDAE DISH CLEAR,3.618,General,Retail,2.5326
20801,LARGE PINK GLASS SUNDAE DISH,2.2076521739130435,General,Retail,1.5453565217391303
20802,SMALL GLASS SUNDAE DISH CLEAR,2.104051724137931,General,Retail,1.4728362068965517
20803,SMALL PINK GLASS SUNDAE DISH,1.6960714285714285,General,Retail,1.18725
20804,GLASS CHICKEN BUTTER DISH,2.6788524590163934,General,Retail,1.8751967213114753
20812,EMBOSSED FLOWER TRELLIS PHOTO FRAME,2.55,General,Retail,1.7849999999999997
20814,SILVER FINCH DECORATION,1.2061538461538461,General,Retail,0.8443076923076922
20816,GOLD FLOWER CUSHION COVER ,5.378571428571428,General,Retail,3.7649999999999992
20818,GOLD TEDDY BEAR,4.491666666666666,General,Retail,3.144166666666666
20819,SILVER TEDDY BEAR,3.888,General,Retail,2.7215999999999996
20820,SILVER LOOKING MIRROR,4.95,General,Retail,3.465
20821,GOLDIE LOOKING MIRROR,7.882000000000001,General,Retail,5.5174
20822,SILVER WINE GOBLET,4.65,General,Retail,3.255
20823,GOLD WINE GOBLET,3.6510526315789478,General,Retail,2.5557368421052633
20825,GOLD WINE GLASS,6.831428571428572,General,Retail,4.782
20826,SILVER APERITIF GLASS,1.3478571428571429,General,Retail,0.9434999999999999
20827,GOLD APERITIF GLASS,1.63375,General,Retail,1.143625
20828,GLITTER BUTTERFLY CLIPS,2.935849358974359,General,Retail,2.055094551282051
20829,GLITTER HANGING BUTTERFLY STRING,2.4219755600814663,General,Retail,1.6953828920570264
20830,SILVER PHOTO FRAME,2.990722891566265,General,Retail,2.0935060240963854
20831,GOLD PHOTO FRAME,2.722625,General,Retail,1.9058374999999999
20832,RED FLOCK LOVE HEART PHOTO FRAME,0.9326415094339622,General,Retail,0.6528490566037735
20833,SHAKER THROW  QUILTED,27.630000000000003,General,Retail,19.341
20835,FRENCH LATTICE CUSHION COVER ,2.87,General,Retail,2.009
20836,FRENCH PAISLEY CUSHION COVER,1.1209090909090909,General,Retail,0.7846363636363636
20837,FRENCH FLORAL CUSHION COVER ,1.1844444444444444,General,Retail,0.829111111111111
20838,FRENCH LATTICE CUSHION COVER ,1.9461904761904762,General,Retail,1.3623333333333334
20839,FRENCH PAISLEY CUSHION COVER ,2.5029661016949154,General,Retail,1.7520762711864406
20840,FRENCH FLORAL CUSHION COVER ,2.1470212765957446,General,Retail,1.5029148936170211
20845,ZINC HEART LATTICE 2 WALL PLANTER,7.169583333333333,General,Retail,5.018708333333333
20846,ZINC HEART LATTICE T-LIGHT HOLDER,1.5538728323699422,General,Retail,1.0877109826589595
20847,ZINC HEART LATTICE CHARGER LARGE,4.747407407407407,General,Retail,3.323185185185185
20848,ZINC HEART LATTICE CHARGER SMALL,2.9500000000000006,General,Retail,2.0650000000000004
20849,ZINC HEART LATTICE DOUBLE PLANTER,4.047083333333333,General,Retail,2.832958333333333
20850,ZINC HEART LATTICE PLANTER BOWL,2.8434782608695657,General,Retail,1.9904347826086959
20851,ZINC HEART LATTICE TRAY OVAL ,5.966206896551724,General,Retail,4.176344827586207
20854,BLUE PATCH PURSE PINK HEART,1.6635185185185184,General,Retail,1.1644629629629628
20855,PINK PATCH PURSE BLUE HEART,1.65,General,Retail,1.1549999999999998
20856,DENIM PATCH PURSE PINK BUTTERFLY,1.6599999999999997,General,Retail,1.1619999999999997
20857,BLUE ROSE PATCH PURSE PINK BUTTERFL,1.65,General,Retail,1.1549999999999998
20858,SILVER PURSE GOLD PINK BUTTERFLY,1.65,General,Retail,1.1549999999999998
20860,GOLD COSMETICS BAG WITH BUTTERFLY,2.1,General,Retail,1.47
20861,GOLD COSMETIC BAG PINK STAR,2.1,General,Retail,1.47
20862,PINK PATCH PENCIL CASE BLUE HEART,2.6216216216216215,General,Retail,1.8351351351351348
20863,BLUE PATCH PENCIL CASE PINK HEART,2.4202,General,Retail,1.6941399999999998
20864,DENIM PATCH PENCIL CASE BUTTERFLY,2.2,General,Retail,1.54
20865,PATCHWORK PENCIL CASE BUTTERFLY ,2.196060606060606,General,Retail,1.537242424242424
20866,BLUE ROSE FABRIC MIRROR,1.4857591623036648,General,Retail,1.0400314136125652
20867,PINK ROSE FABRIC MIRROR,1.3800645161290321,General,Retail,0.9660451612903225
20868,SILVER FABRIC MIRROR,0.9214084507042254,General,Retail,0.6449859154929577
20869,GOLD FABRIC MIRROR,0.9422222222222223,General,Retail,0.6595555555555556
20870,OPULENT VELVET CANDLE IN BOX,2.9214285714285713,General,Retail,2.045
20871,OPULENT VELVET SET/3 CANDLES,2.688372093023256,General,Retail,1.8818604651162791
20877,MODERN CHRISTMAS BAUBLE CANDLE ,0.42000000000000004,General,Retail,0.294
20878,SET/9 CHRISTMAS T-LIGHTS SCENTED ,1.4786206896551723,General,Retail,1.0350344827586206
20879,TREE OF NOAH FESTIVE SCENTED CANDLE,1.8027272727272725,General,Retail,1.2619090909090906
20881,MODERN CHRISTMAS TREE CANDLE,0.85,General,Retail,0.595
20882,MODERN CHRISTMAS TREE CANDLE,2.95,General,Retail,2.065
20884,MODERN CHRISTMAS TREE CANDLE ,2.1,General,Retail,1.47
20885,BOX OF 3 PEBBLE CANDLES,2.95,General,Retail,2.065
20886,BOX OF 9 PEBBLE CANDLES,2.387220447284345,General,Retail,1.6710543130990412
20887,BOX OF 6 PEBBLE CANDLES,5.615,General,Retail,3.9305
20888,SET 3 JARDIN DE FEMME SCENT CANDLES,3.8852631578947374,General,Retail,2.719684210526316
20889,JARDIN DE FEMME SCENTED CANDLE,2.3376923076923077,General,Retail,1.6363846153846153
20890,SMALL GLASS ROSE SCENTED CANDLE,2.9925,General,Retail,2.09475
20891,LARGE GLASS ROSE SCENTED CANDLE ,8.126666666666667,General,Retail,5.688666666666666
20892,SET/3 TALL GLASS CANDLE HOLDER PINK,16.152894736842104,General,Retail,11.307026315789471
20893,HANGING BAUBLE T-LIGHT HOLDER SMALL,2.886455696202532,General,Retail,2.0205189873417724
20894,HANGING BAUBLE T-LIGHT HOLDER LARGE,3.453625,General,Retail,2.4175375
20895,VINTAGE NOTEBOOK FRENCH LETTER ,2.95,General,Retail,2.065
20896,VINTAGE NOTEBOOK PINK FLOWER,2.95,General,Retail,2.065
20897,VINTAGE NOTEBOOK PARIS DAYS,3.8476,General,Retail,2.69332
20898,VINTAGE NOTEBOOK TRAVELOGUE,3.1941818181818182,General,Retail,2.2359272727272725
20899,VINTAGE NOTEBOOK RED ROSE,2.95,General,Retail,2.065
20901,VINTAGE KEEPSAKE BOX PINK FLOWER,9.474626865671642,General,Retail,6.6322388059701485
20902,VINTAGE KEEPSAKE BOX PARIS DAYS,9.306034482758621,General,Retail,6.514224137931034
20903,VINTAGE KEEPSAKE BOX TRAVELOGUE,7.181046511627907,General,Retail,5.026732558139535
20905,VINTAGE KEEPSAKE BOX BEAUTY GIRL,6.35,General,Retail,4.444999999999999
20906,VINTAGE NOTEBOOK BEAUTY GIRL,4.0925,General,Retail,2.86475
20910,VINTAGE PHOTO ALBUM PARIS DAYS,8.377872340425531,General,Retail,5.864510638297872
20913,SET/5 BLUE SPOTTY LID GLASS BOWLS,3.8030232558139536,General,Retail,2.6621162790697674
20914,SET/5 RED SPOTTY LID GLASS BOWLS,3.225493707647628,General,Retail,2.2578455953533396
20931,BLUE POT PLANT CANDLE ,4.795632911392405,General,Retail,3.3569430379746836
20932,PINK POT PLANT CANDLE,4.717530864197531,General,Retail,3.3022716049382717
20933,YELLOW POT PLANT CANDLE,4.1007547169811325,General,Retail,2.8705283018867926
20934,SET/3 POT PLANT CANDLES,7.268000000000001,General,Retail,5.0876
20935,ROUND CACTUS CANDLE,3.0772340425531914,General,Retail,2.154063829787234
20936,FORKED CACTUS CANDLE,3.6732894736842105,General,Retail,2.571302631578947
20939,ORANGE CANDLE,0.85,General,Retail,0.595
20940,SET/6 GARDEN GNOME T-LIGHT CANDLES,3.475454545454546,General,Retail,2.432818181818182
20941,FROG CANDLE,1.7728799999999998,General,Retail,1.2410159999999997
20942,SET/6 GINGERBREAD TREE T-LIGHTS,1.25,General,Retail,0.875
20943,SET/6 GINGERBREAD STAR T-LIGHTS,1.6716901408450704,General,Retail,1.1701830985915491
20950,SET/6  ANGEL T-LIGHTS WHITE/GOLD,0.7546428571428571,General,Retail,0.5282499999999999
20952,PORCELAIN CHERUB BELL SMALL,0.6812499999999999,General,Retail,0.4768749999999999
20953,PORCELAIN CHERUB BELL LARGE,1.65,General,Retail,1.1549999999999998
20954,*USB Office Mirror Ball,8.530000000000001,General,Retail,5.971
20956,PORCELAIN T-LIGHT HOLDERS ASSORTED,1.7566390041493773,General,Retail,1.229647302904564
20957,PORCELAIN HANGING BELL SMALL,1.5773333333333333,General,Retail,1.1041333333333332
20958,PORCELAIN HANGING BELL LARGE,1.92,General,Retail,1.3439999999999999
20960,WATERMELON BATH SPONGE,1.6572018348623851,General,Retail,1.1600412844036696
20961,STRAWBERRY BATH SPONGE ,1.7074903474903476,General,Retail,1.1952432432432432
20963,APPLE BATH SPONGE,1.7628349514563106,General,Retail,1.2339844660194175
20964,POLYESTER FILLER PAD 60x40cm,2.55,General,Retail,1.7849999999999997
20966,SANDWICH BATH SPONGE,1.7994339622641509,General,Retail,1.2596037735849055
20967,GREY FLORAL FELTCRAFT SHOULDER BAG,3.9911999999999996,General,Retail,2.7938399999999994
20968,GREEN FLORAL FELTCRAFT SHOULDER BAG,4.749499999999999,General,Retail,3.324649999999999
20969,RED FLORAL FELTCRAFT SHOULDER BAG,4.244845528455285,General,Retail,2.971391869918699
20970,PINK FLORAL FELTCRAFT SHOULDER BAG,4.142339688041595,General,Retail,2.8996377816291163
20971,PINK BLUE FELT CRAFT TRINKET BOX,1.4093723129836628,General,Retail,0.986560619088564
20972,PINK CREAM FELT CRAFT TRINKET BOX ,1.4045074415308292,General,Retail,0.9831552090715804
20973,12 PENCIL SMALL TUBE WOODLAND,0.7815611192930781,General,Retail,0.5470927835051547
20974,12 PENCILS SMALL TUBE SKULL,0.7466,General,Retail,0.52262
20975,12 PENCILS SMALL TUBE RED SPOTTY,0.7395263724434876,General,Retail,0.5176684607104413
20976,12 PENCILS SMALL TUBE POSY,0.748421052631579,General,Retail,0.5238947368421053
20977,36 PENCILS TUBE WOODLAND,1.5680981595092023,General,Retail,1.0976687116564414
20978,36 PENCILS TUBE SKULLS,1.586796460176991,General,Retail,1.1107575221238937
20979,36 PENCILS TUBE RED SPOTTY,1.569535864978903,General,Retail,1.0986751054852322
20980,36 PENCILS TUBE POSY,1.4045762711864407,General,Retail,0.9832033898305084
20981,12 PENCILS TALL TUBE WOODLAND,0.9629126213592233,General,Retail,0.6740388349514562
20982,12 PENCILS TALL TUBE SKULLS,0.9613333333333334,General,Retail,0.6729333333333333
20983,12 PENCILS TALL TUBE RED SPOTTY,0.9568348623853211,General,Retail,0.6697844036697247
20984,12 PENCILS TALL TUBE POSY,0.5354581673306773,General,Retail,0.3748207171314741
20985,HEART CALCULATOR,1.5422333333333333,General,Retail,1.0795633333333332
20986,BLUE CALCULATOR RULER,1.554354066985646,General,Retail,1.0880478468899522
20987,GEISHA GIRL CHOPSTICKS SET/5,3.0181818181818185,General,Retail,2.112727272727273
20988,TRELLIS FLOWER CHOPSTICKS SET/5,1.9500000000000002,General,Retail,1.365
20989,URBAN CHIC CHOPSTICKS SET/5,2.269824561403509,General,Retail,1.588877192982456
20990,SPRING FLOWER CHOPSTICKS SET/5,2.2476415094339623,General,Retail,1.5733490566037736
20991,JAZZ HEARTS MAGNETIC MEMO PAD,0.9515625000000001,General,Retail,0.66609375
20992,JAZZ HEARTS PURSE NOTEBOOK,0.6853215077605321,General,Retail,0.4797250554323725
20993,JAZZ HEARTS MEMO PAD,0.8425,General,Retail,0.58975
20994,JAZZ HEARTS SPIRAL NOTEPAD,0.85,General,Retail,0.595
20996,JAZZ HEARTS ADDRESS BOOK,0.37842261904761904,General,Retail,0.26489583333333333
20997,ROSE DU SUD CUSHION COVER ,4.718433734939759,General,Retail,3.302903614457831
20998,ROSE DU SUD OVEN GLOVE,2.9443307086614174,General,Retail,2.0610314960629923
21000,ROSE DU SUD COSMETICS BAG,3.76,General,Retail,2.6319999999999997
21001,ROSE DU SUD WASHBAG ,4.899222222222222,General,Retail,3.4294555555555553
21002,ROSE DU SUD DRAWSTRING BAG,3.536141304347826,General,Retail,2.4752989130434777
21003,ROSE DU SUD CUSHION COVER,5.928125,General,Retail,4.1496875
21004,ROSE DU SUD CHILDS APRON,4.793943661971831,General,Retail,3.355760563380281
21007,ETCHED GLASS DROPLET DECORATION,1.18,General,Retail,0.826
21008,ETCHED GLASS HEART TREE DECORATION,2.51,General,Retail,1.7569999999999997
21009,ETCHED GLASS STAR TREE DECORATION,1.4825714285714284,General,Retail,1.0377999999999998
21010,ETCHED GLASS BIRD TREE DECORATION,1.478705882352941,General,Retail,1.0350941176470587
21011,GLITTER SNOW PEAR TREE DECORATION,1.2534920634920634,General,Retail,0.8774444444444444
21012,ANTIQUE ALL GLASS CANDLESTICK,2.332857142857143,General,Retail,1.6330000000000002
21014,SWISS CHALET TREE DECORATION ,0.8054123711340206,General,Retail,0.5637886597938144
21015,DARK BIRD HOUSE TREE DECORATION,0.7685106382978723,General,Retail,0.5379574468085105
21016,LIGHT BIRD HOUSE TREE DECORATION,0.9679310344827585,General,Retail,0.677551724137931
21017,RED BIRD HOUSE TREE DECORATION,1.354942528735632,General,Retail,0.9484597701149423
21018,BIRD BOX CHRISTMAS TREE DECORATION,0.8877272727272728,General,Retail,0.6214090909090909
21025,SPACE FROG,1.520864197530864,General,Retail,1.0646049382716047
21026,SPACE OWL,1.63304,General,Retail,1.143128
21027,NINJA RABBIT PINK,1.2543037974683544,General,Retail,0.878012658227848
21028,NINJA RABBIT BLACK,1.6121739130434782,General,Retail,1.1285217391304347
21030,SPACE CADET RED,1.2030769230769232,General,Retail,0.8421538461538461
21031,SPACE CADET BLACK,1.294102564102564,General,Retail,0.9058717948717948
21032,SPACE CADET WHITE,1.4007999999999998,General,Retail,0.9805599999999998
21033,JUMBO BAG CHARLIE AND LOLA TOYS,3.3389703315881327,General,Retail,2.3372792321116926
21034,REX CASH+CARRY JUMBO SHOPPER,0.95,General,Retail,0.6649999999999999
21035,SET/2 RED SPOTTY TEA TOWELS ,4.038792735042735,General,Retail,2.827154914529914
21036,SET/2 TEA TOWELS MODERN VINTAGE,2.55,General,Retail,1.7849999999999997
21038,SET/4 MODERN VINTAGE COTTON NAPKINS,2.2201923076923076,General,Retail,1.5541346153846152
21039,RED SPOTTY SHOPPING BAG,2.9853070175438594,General,Retail,2.0897149122807015
21040,MODERN VINTAGE COTTON SHOPPING BAG,2.4344927536231884,General,Retail,1.7041449275362317
21041,RED SPOTTY OVEN GLOVE DOUBLE,4.075584905660377,General,Retail,2.852909433962264
21042,RED SPOTTY APRON ,6.910521091811415,General,Retail,4.83736476426799
21043,APRON MODERN VINTAGE COTTON,4.285602836879432,General,Retail,2.9999219858156025
21051,RIBBONS PURSE ,2.1744615384615384,General,Retail,1.522123076923077
21054,NURSE'S BAG SOFT TOY,9.614863387978142,General,Retail,6.730404371584699
21055,TOOL BOX SOFT TOY ,10.465964125560538,General,Retail,7.326174887892376
21056,DOCTOR'S BAG SOFT TOY,9.701076923076922,General,Retail,6.790753846153845
21058,PARTY INVITES WOODLAND,0.9954838709677419,General,Retail,0.6968387096774193
21059,PARTY INVITES DINOSAURS,0.9007692307692308,General,Retail,0.6305384615384615
21060,PARTY INVITES BALLOON GIRL,0.940794701986755,General,Retail,0.6585562913907285
21061,PARTY INVITES FOOTBALL,0.9699999999999999,General,Retail,0.6789999999999998
21062,PARTY INVITES SPACEMAN,0.8674452554744526,General,Retail,0.6072116788321168
21063,PARTY INVITES JAZZ HEARTS,0.9412605042016806,General,Retail,0.6588823529411764
21064,BOOM BOX SPEAKER BOYS,5.502183908045977,General,Retail,3.8515287356321832
21065,BOOM BOX SPEAKER GIRLS,4.923114754098361,General,Retail,3.446180327868852
21066,VINTAGE RED MUG,1.2776335877862597,General,Retail,0.8943435114503817
21067,VINTAGE RED TEATIME MUG,1.505805243445693,General,Retail,1.054063670411985
21068,VINTAGE BILLBOARD LOVE/HATE MUG,1.5829521276595744,General,Retail,1.108066489361702
21069,VINTAGE BILLBOARD TEA MUG,1.6897517730496454,General,Retail,1.1828262411347517
21070,VINTAGE BILLBOARD MUG ,1.584655172413793,General,Retail,1.109258620689655
21071,VINTAGE BILLBOARD DRINK ME MUG,1.631194968553459,General,Retail,1.1418364779874213
21076,SET/20 COLLAGE PAPER NAPKIN ,0.9846808510638299,General,Retail,0.6892765957446808
21077,SET/20 WOODLAND PAPER NAPKINS ,0.9245641025641025,General,Retail,0.6471948717948717
21078,SET/20 STRAWBERRY PAPER NAPKINS ,1.1088741721854303,General,Retail,0.7762119205298011
21080,SET/20 RED SPOTTY PAPER NAPKINS ,1.0303246753246753,General,Retail,0.7212272727272727
21081,SET/20 POSIES PAPER NAPKINS,0.85,General,Retail,0.595
21082,SET/20 FRUIT SALAD PAPER NAPKINS ,1.0707272727272727,General,Retail,0.7495090909090909
21084,SET/6 COLLAGE PAPER CUPS,0.5650660792951542,General,Retail,0.3955462555066079
21085,SET/6 WOODLAND PAPER CUPS,0.7726470588235294,General,Retail,0.5408529411764705
21086,SET/6 RED SPOTTY PAPER CUPS,0.8944613583138173,General,Retail,0.6261229508196721
21087,SET/6 POSIES PAPER CUPS,0.7493939393939394,General,Retail,0.5245757575757576
21088,SET/6 FRUIT SALAD PAPER CUPS,0.47226277372262776,General,Retail,0.3305839416058394
21089,SET/6 GREEN SPRING PAPER CUPS,0.49725,General,Retail,0.348075
21090,SET/6 COLLAGE PAPER PLATES,0.7291397849462365,General,Retail,0.5103978494623655
21091,SET/6 WOODLAND PAPER PLATES,1.0289583333333334,General,Retail,0.7202708333333333
21092,SET/6 STRAWBERRY PAPER PLATES,1.1092857142857142,General,Retail,0.7764999999999999
21094,SET/6 RED SPOTTY PAPER PLATES,0.988060606060606,General,Retail,0.6916424242424242
21095,SET/6 POSIES PAPER PLATES,1.0065853658536585,General,Retail,0.7046097560975609
21096,SET/6 FRUIT SALAD  PAPER PLATES,0.6567832167832168,General,Retail,0.45974825174825174
21097,SET/6 GREEN SPRING  PAPER PLATE,0.85,General,Retail,0.595
21098,CHRISTMAS TOILET ROLL,1.6363474025974025,General,Retail,1.1454431818181816
21099,SET/6 STRAWBERRY PAPER CUPS,0.755,General,Retail,0.5285
21100,CHARLIE AND LOLA CHARLOTTE BAG,2.230259259259259,General,Retail,1.5611814814814813
21102,"CANDLE IN JAR COLLAGE , VANILLA",3.0614999999999997,General,Retail,2.1430499999999997
21106,CREAM SLICE FLANNEL CHOCOLATE SPOT ,3.7038823529411764,General,Retail,2.5927176470588233
21107,CREAM SLICE FLANNEL PINK SPOT ,3.6443492063492062,General,Retail,2.551044444444444
21108,FAIRY CAKE FLANNEL ASSORTED COLOUR,3.001073170731707,General,Retail,2.1007512195121945
21109,"LARGE CAKE TOWEL, CHOCOLATE SPOTS",6.663656387665199,General,Retail,4.664559471365639
21110,LARGE CAKE TOWEL PINK SPOTS,7.420120120120121,General,Retail,5.194084084084084
21111,"SWISS ROLL TOWEL, CHOCOLATE  SPOTS",3.501898148148148,General,Retail,2.4513287037037035
21112,"SWISS ROLL TOWEL, PINK  SPOTS",3.3576315789473687,General,Retail,2.350342105263158
21114,LAVENDER SCENTED FABRIC HEART,1.8057029702970298,General,Retail,1.2639920792079207
21115,ROSE CARAVAN DOORSTOP,7.740046189376444,General,Retail,5.41803233256351
21116,OWL DOORSTOP,6.772915887850468,General,Retail,4.741041121495328
21117,BLOND DOLL DOORSTOP,1.912692307692308,General,Retail,1.3388846153846155
21118,SHOPPING BAG DOORSTOP,2.5357142857142856,General,Retail,1.7749999999999997
21119,Glow In The Dark Shot Glasses ,13.67,General,Retail,9.568999999999999
21120,*Boombox Ipod Classic,16.98,General,Retail,11.886
21121,SET/10 RED SPOTTY PARTY CANDLES,1.3553514739229027,General,Retail,0.9487460317460318
21122,SET/10 PINK SPOTTY PARTY CANDLES,1.3422344322344322,General,Retail,0.9395641025641025
21123,SET/10 IVORY SPOTTY PARTY CANDLES,1.23875,General,Retail,0.8671249999999999
21124,SET/10 BLUE SPOTTY PARTY CANDLES,1.2978627145085804,General,Retail,0.9085039001560062
21125,SET 6 FOOTBALL CELEBRATION CANDLES,1.3050592885375494,General,Retail,0.9135415019762845
21126,SET OF 6 GIRLS CELEBRATION CANDLES,1.3368166089965396,General,Retail,0.9357716262975777
21127,COLOURFUL FISHING GNOME,7.336600000000001,General,Retail,5.13562
21128,GOLD FISHING GNOME,9.536315789473685,General,Retail,6.675421052631579
21129,SILVER FISHING GNOME ,9.0145,General,Retail,6.310149999999999
21130,COLOURFUL STANDING GNOME,3.9899999999999998,General,Retail,2.7929999999999997
21131,GOLD STANDING GNOME,5.765599999999999,General,Retail,4.035919999999999
21132,SILVER STANDING GNOME   ,5.723191489361702,General,Retail,4.006234042553191
21133,PAINTED BIRD ASSORTED CHRISTMAS,2.1664285714285714,General,Retail,1.5165
